モード,条件,順番,名前,Lv,HP,攻撃,防御,速度,固有ID,勝率検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 2, ""challengeTier"": 0}",1,【薬毒】ミレア,1418,177797,10220,8423,5875,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【薬毒】ヴィオラ,1418,168627,14989,7413,8010,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 2, ""challengeTier"": 0}",3,芽灯虫コロル,1418,168627,14989,7413,7750,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 2, ""challengeTier"": 0}",4,煤紫の剣魔リリカ,1418,251533,29977,14684,6866,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 3, ""challengeTier"": 0}",1,【薬毒】ミレア,1680,267518,12778,8057,12046,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【薬毒】ヴィオラ,1680,257235,18740,7727,14866,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 3, ""challengeTier"": 0}",3,芽灯虫コロル,1680,257235,18740,7727,12598,,未実戦検証
第二章,"roam0_4_elite393:{""area"": 0, ""eliteTier393"": 3, ""challengeTier"": 0}",4,煤紫の剣魔リリカ,1680,389564,47332,19248,11825,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",1,深淵Ⅰ 暴食,2990,2185559,43892,49515,8794,abyss_gluttony,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【双藤】ネヴィア,2990,1229244,55982,26739,16555,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【双藤】エルミナ,2990,1395185,73129,30683,11683,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",4,栞の書姫ティレア,2990,1240460,35613,28229,11999,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",1,深淵Ⅰ 暴食,3510,3023532,62843,65858,9551,abyss_gluttony,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【双藤】ネヴィア,3510,1713156,79413,35737,19647,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【双藤】エルミナ,3510,1940437,102477,40282,13591,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",4,栞の書姫ティレア,3510,1723243,52142,36631,15539,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",1,深淵Ⅰ 暴食,4160,4147859,93464,85909,11449,abyss_gluttony,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【双藤】ネヴィア,4160,2363383,110154,42474,33372,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【双藤】エルミナ,4160,2696558,147801,50540,21744,,未実戦検証
第二章,"roam1_1_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",4,栞の書姫ティレア,4160,2360389,74985,34511,26199,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",1,【夢境】モリナ,1610,322811,25915,11115,14086,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【夢境】エルミゼ,1610,370268,44427,14187,10282,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【縫兎】リッカ,1610,329986,22032,13275,10578,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",4,【縫兎】リンネ,1610,444322,37650,16741,10282,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",1,【夢境】モリナ,1890,446460,32144,13230,14385,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【夢境】エルミゼ,1890,529074,63811,20004,11769,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【縫兎】リッカ,1890,469920,33202,18321,13298,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",4,【縫兎】リンネ,1890,634889,54077,23605,11769,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",1,【夢境】モリナ,2240,639234,40137,14389,22697,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【夢境】エルミゼ,2240,765446,93747,25585,17786,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【縫兎】リッカ,2240,654643,48349,15005,21130,,未実戦検証
第二章,"roam1_3_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",4,【縫兎】リンネ,2240,918535,79447,30190,17786,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",1,【月狐】カグラ,1610,370268,37650,14187,12133,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【月狐】サヨ,1610,329986,22032,13275,10578,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【硝子】セリア,1610,387373,25915,13116,11937,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 1, ""challengeTier"": 0}",4,【硝子】カルミア,1610,366100,29539,12830,10614,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",1,【月狐】カグラ,1890,529074,54077,20004,13887,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【月狐】サヨ,1890,469920,33202,18321,13298,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【硝子】セリア,1890,535752,32144,15611,12191,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 2, ""challengeTier"": 0}",4,【硝子】カルミア,1890,520063,38567,17970,10636,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",1,【月狐】カグラ,2240,765446,79447,25585,20987,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【月狐】サヨ,2240,654643,48349,15005,21130,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【硝子】セリア,2240,767081,40137,16979,19235,,未実戦検証
第二章,"roam1_4_elite393:{""area"": 1, ""eliteTier393"": 3, ""challengeTier"": 0}",4,【硝子】カルミア,2240,719547,58126,16732,17786,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",1,深淵Ⅵ 色欲,2300,549233,26810,19707,12424,abyss_lust,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【霊符】シオン,2300,537781,39321,18219,16507,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【霊符】スイレン,2300,457694,26810,16701,12424,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",4,鎖翼竜ヴェルグ,2300,751895,60392,29609,13245,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",1,深淵Ⅵ 色欲,2700,775242,33208,20762,19511,abyss_lust,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【霊符】シオン,2700,761249,48705,19910,24451,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【霊符】スイレン,2700,646035,33208,17595,19511,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",4,鎖翼竜ヴェルグ,2700,1072594,84664,36115,19027,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",1,深淵Ⅵ 色欲,3200,1082082,61840,24578,24449,abyss_lust,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【霊符】シオン,3200,1057607,81166,23569,30343,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【霊符】スイレン,3200,901735,61840,20829,24449,,未実戦検証
第二章,"roam2_1_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",4,鎖翼竜ヴェルグ,3200,1528698,134964,44967,22263,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",1,【双鐘】フェルネ,2300,975562,43217,41082,10010,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【双鐘】クラリス,2300,549233,26810,19707,12424,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【薔薇】ノクテル,2300,626579,71263,25092,13245,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",4,【薔薇】オーリアン,2300,463729,35678,19344,17386,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",1,【双鐘】フェルネ,2700,1362576,62322,52130,11487,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【双鐘】クラリス,2700,775242,33208,20762,19511,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【薔薇】ノクテル,2700,893828,99904,30606,19027,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",4,【薔薇】オーリアン,2700,646035,49983,17595,26243,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",1,【双鐘】フェルネ,3200,2006794,114862,78614,11132,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【双鐘】クラリス,3200,1082082,61840,24578,24449,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【薔薇】ノクテル,3200,1273915,159258,38108,22263,,未実戦検証
第二章,"roam2_3_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",4,【薔薇】オーリアン,3200,974478,83422,38064,26867,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",1,深淵Ⅴ 強欲,2300,554377,49668,22277,15889,abyss_greed,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【封鍵】メリオラ,2300,626579,71263,25092,13245,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【封鍵】エリゼル,2300,848249,47364,28535,11832,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 1, ""challengeTier"": 0}",4,灰燭の呪術師セネラ,2300,537781,39321,18219,16507,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",1,深淵Ⅴ 強欲,2700,781383,67965,25708,24080,abyss_greed,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【封鍵】メリオラ,2700,893828,99904,30606,19027,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【封鍵】エリゼル,2700,1180138,58667,29504,15006,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 2, ""challengeTier"": 0}",4,灰燭の呪術師セネラ,2700,761249,48705,19910,24451,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",1,深淵Ⅴ 強欲,3200,1140310,118398,34272,24034,abyss_greed,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【封鍵】メリオラ,3200,1273915,159258,38108,22263,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【封鍵】エリゼル,3200,1765801,104464,55264,15850,,未実戦検証
第二章,"roam2_4_elite393:{""area"": 2, ""eliteTier393"": 3, ""challengeTier"": 0}",4,灰燭の呪術師セネラ,3200,1057607,81166,23569,30343,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",1,十神Ⅷ 創造,3220,918557,39632,29319,14711,ten_creation,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【竜姫】ドラシア,3220,1627438,62019,59634,11819,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【竜姫】リュシエ,3220,1044796,102997,36705,15774,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",4,霜鐘梟ノクティア,3220,901918,58127,27245,21096,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",1,十神Ⅷ 創造,3780,1285687,49025,31238,23574,ten_creation,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【竜姫】ドラシア,3780,2259502,88065,74817,13639,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【竜姫】リュシエ,3780,1474626,142421,44425,23002,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",4,霜鐘梟ノクティア,3780,1265086,71903,29956,29505,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",1,十神Ⅷ 創造,4480,1780829,87484,36935,29819,ten_creation,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【竜姫】ドラシア,4480,3265354,157927,110476,13156,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【竜姫】リュシエ,4480,2077020,222494,55026,27099,,未実戦検証
第二章,"roam3_1_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",4,霜鐘梟ノクティア,4480,1745741,115982,35420,36951,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",1,【返誓】ロスティア,5520,3767870,86810,83241,13966,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【返誓】アルテア,5520,2417443,144378,51298,19072,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【双雷】カリスタ,5520,2417443,122354,51298,22505,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",4,【双雷】ソレーヌ,5520,3767870,86810,83241,13966,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",1,【返誓】ロスティア,6480,5199503,123648,104857,16379,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【返誓】アルテア,6480,3369595,200087,62294,29076,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【双雷】カリスタ,6480,3369595,169565,62294,34310,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",4,【双雷】ソレーヌ,6480,5199503,123648,104857,16379,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",1,【返誓】ロスティア,7680,7332220,223706,156087,15585,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【返誓】アルテア,7680,4677133,314730,77548,35014,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【双雷】カリスタ,7680,4677133,266720,77548,41317,,未実戦検証
第二章,"roam3_3_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",4,【双雷】ソレーヌ,7680,7332220,223706,156087,15585,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",1,十神Ⅲ 生命,4945,1710766,45294,33956,14306,ten_life,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",2,【氷晶】イゼル,4945,1684692,66431,31451,19205,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",3,【氷晶】ヴィレル,4945,1939773,119779,42976,15833,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 1, ""challengeTier"": 0}",4,【聖翼】アウレ,4945,2327728,101508,50712,15833,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",1,十神Ⅲ 生命,5805,2377541,56029,35891,25577,ten_life,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",2,【氷晶】イゼル,5805,2344433,82175,34418,31803,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",3,【氷晶】ヴィレル,5805,2712114,168038,52454,25027,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 2, ""challengeTier"": 0}",4,【聖翼】アウレ,5805,3254537,142405,61896,25027,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",1,十神Ⅲ 生命,6880,3271799,104614,42436,33764,ten_life,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",2,【氷晶】イゼル,6880,3217219,137183,40695,41538,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",3,【氷晶】ヴィレル,6880,3778824,269711,65566,30390,,未実戦検証
第二章,"roam3_4_elite393:{""area"": 3, ""eliteTier393"": 3, ""challengeTier"": 0}",4,【聖翼】アウレ,6880,4534589,228569,77368,30390,,未実戦検証
第二章,"roam4_1_elite393:{""area"": 4, ""eliteTier393"": 1, ""challengeTier"": 0}",1,十神Ⅰ 時間,6440,3184743,100930,47742,36415,ten_time,未実戦検証
