対象ID,編成,種族ID,Lv,記録済試行数,勝利数,勝率%,平均R,例外
chapter:roam4_4:1,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,6372,100,100,100,2,
chapter:roam0_1_391:3,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,1617,100,100,100,1,
chapter:roam0_1_391:3,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,1617,100,100,100,1,
chapter:roam0_1_391:3,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,1617,100,100,100,1,
chapter:roam2_3_391:5,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,3800,100,100,100,1,
chapter:roam2_3_391:5,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,3800,100,100,100,1.01,
chapter:roam2_3_391:5,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,3800,100,100,100,1.01,
chapter:roam1_3_392:1,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,1652,100,100,100,1,
chapter:roam1_3_392:1,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,1652,100,100,100,1.01,
chapter:roam1_3_392:1,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,1652,100,100,100,1.05,
chapter:roam3_1_392:3,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,4312,100,100,100,1,
chapter:roam3_1_392:3,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,4312,100,100,100,1.01,
chapter:roam3_1_392:3,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,4312,100,100,100,1,
chapter:roam4_3_392:5,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,9880,100,100,100,1,
chapter:roam4_3_392:5,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,9880,100,100,100,1,
chapter:roam4_3_392:5,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,9880,100,100,100,2,
chapter:roam0_4_elite393:2,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,1418,100,100,100,1,
chapter:roam0_4_elite393:2,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,1418,100,100,100,1,
chapter:roam0_4_elite393:2,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,1418,100,100,100,1,
chapter:roam1_4_elite393:1,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,1610,100,100,100,1,
chapter:roam1_4_elite393:1,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,1610,100,100,100,1,
chapter:roam1_4_elite393:1,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,1610,100,100,100,1,
chapter:roam2_3_elite393:3,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,3200,100,100,100,1,
chapter:roam2_3_elite393:3,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,3200,100,100,100,1.01,
chapter:roam2_3_elite393:3,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,3200,100,100,100,1,
chapter:roam3_3_elite393:2,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,6480,100,100,100,2,
chapter:roam3_3_elite393:2,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,6480,100,100,100,2,
chapter:roam3_3_elite393:2,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,6480,100,100,100,2.01,
chapter:roam4_3_elite393:1,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,5980,100,100,100,2,
chapter:roam4_3_elite393:1,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,5980,100,100,100,1.7,
chapter:roam4_3_elite393:1,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,5980,100,100,100,2,
heroes:2,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,3000,100,100,100,4.36,
heroes:2,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,3000,100,100,100,4.2,
heroes:2,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,3000,100,100,100,4.4,
heroes:10,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,5500,100,99,99.0,8.29,
heroes:10,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,5500,100,99,99.0,7.58,
heroes:10,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,5500,100,100,100,6.88,
heroes:18,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,9500,100,100,100,6.89,
heroes:18,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,9500,100,100,100,5.44,
heroes:18,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,9500,100,100,100,5.92,
campaign:8:boss,聖環精ルミナリエ / 根城兵ルートバスティオン / 焔妖狐イグナレナード / 炎冠獅レオイグニス,angelic_orb / root_guard / ember_fox / flame_lion,240,100,100,100,3.19,
campaign:8:boss,蒼歌姫セイレーネ / 鉄角王ミノスフェルム / 冥哭霊ネクロシア / 翡翠刃ジェイドリーパー,tide_siren / iron_minotaur / wraith / jade_mantis,240,100,100,100,3.31,
campaign:8:boss,霧海母ミストメドゥーサ / 苔王機モスゴリアス / 宵眼梟ノクティス / 鋏刃アビスロブスター,mist_jelly / moss_golem / dusk_owl / scissor_mantis,240,100,100,100,3.09,
campaign:16:boss,日輪聖女ソラリア / 海嘯幼竜リヴァイアス / 深海サルパ百鬼夜行 / 煉獄番犬ケルベロスイグナ,sun_priestess / leviathan_spawn / pencilcase_parade / inferno_cerberus,480,100,100,100,1,
campaign:16:boss,氷樹姫ニヴルドリアード / 黒葬騎ディアブロス / 雷衣術師エレノア / 禁海の断頭魚,frost_dryad / dark_knight / volt_veil_arcanist / forbidden_paper_cutter,480,100,100,100,1.02,
campaign:16:boss,天角聖鹿セレススタッグ / 熔甲王マグマスカラベ / 氷獄竜グレイシオン / 深海龍ネレイド,sky_stag / magma_beetle / frost_dragon / chalkboard_dragon,480,100,100,100,1.05,
campaign:24:boss,日輪聖女ソラリア / 世界樹護王ユグドガルド / 九天妖狐クズノハ / 虚無刃ヴォイドリーパー,sun_priestess / world_tree_guardian / nine_tail_fox / void_mantis,720,100,100,100,1.13,
campaign:24:boss,氷樹姫ニヴルドリアード / 海嘯幼竜リヴァイアス / 深海サルパ百鬼夜行 / 雷帝獣ヴァジュラ,frost_dryad / leviathan_spawn / pencilcase_parade / thunder_emperor,720,100,100,100,1.01,
campaign:24:boss,天角聖鹿セレススタッグ / 黒葬騎ディアブロス / 雷衣術師エレノア / 海魔騎クラーケンロード,sky_stag / dark_knight / volt_veil_arcanist / kraken_knight,720,100,100,100,1.01,
campaign:32:boss,神託梟オラクルノクス / 凍鏡騎士グラシエル / 天嵐蛇王テンペストナーガ / 天雷牙獣ライガルム,oracle_owl / frozen_mirror_knight / tempest_serpent / stormfang_behemoth,960,100,100,100,1.01,
campaign:32:boss,極光聖獣アウロラ / 地殻巨神テラコロッサス / 冥炎蝶ヘルモルフォ / 星辰機神アステリオン,aurora_unicorn / earth_colossus / hell_butterfly / star_automaton,960,100,100,100,1,
campaign:32:boss,日輪聖女ソラリア / 金剛神機アダマント / 氷界女帝グラシエラ / 戦慄騎ケンタウロス,sun_priestess / adamant_golem / glacier_queen / dread_centaur,960,100,100,100,1,
campaign:40:abyss_sloth,熾天聖セラフィエル / 凍鏡騎士グラシエル / 海皇姫ネレイディア / 雷霆麒麟ヴァジュラン,seraphim / frozen_mirror_knight / sea_empress / thunder_kirin,1200,100,100,100,2.45,
campaign:40:abyss_sloth,神託梟オラクルノクス / 天穹鯨セレスティア / 冥毒九頭竜ヒュドラ / 魔皇ディアボロス,oracle_owl / celestial_whale / abyssal_hydra / demon_lord,1200,100,100,100,2,
campaign:40:abyss_sloth,極光聖獣アウロラ / 地殻巨神テラコロッサス / 天嵐蛇王テンペストナーガ / 創界粘神ジェネシス,aurora_unicorn / earth_colossus / tempest_serpent / genesis_slime,1200,100,100,100,2.27,
campaign:48:boss,天翔聖馬ペガシエル / 雷装機神デウスマキナ / 海皇姫ネレイディア / 冥府皇ハデスノクス,celestial_pegasus / mechanical_deity / sea_empress / underworld_king,1440,100,100,100,1.03,
campaign:48:boss,刻律機クロノギア / 翠嶺巨獣ベヒモルド / 冥毒九頭竜ヒュドラ / 氷獄狼フェンリシア,time_keeper / emerald_behemoth / abyssal_hydra / frost_fenrir,1440,100,100,100,1,
campaign:48:boss,熾天聖セラフィエル / 凍鏡騎士グラシエル / 天嵐蛇王テンペストナーガ / 蝕界竜エクリプシア,seraphim / frozen_mirror_knight / tempest_serpent / eclipse_dragon,1440,100,100,100,1.01,
campaign:56:boss,天翔聖馬ペガシエル / 玄天聖亀ゲンブロス / 夢幻竜モルフェドラ / 混沌獣キメラカオス,celestial_pegasus / sacred_turtle / dream_dragon / chaos_chimera,1680,100,100,100,1,
campaign:56:boss,刻律機クロノギア / 黒曜巨神オブシディア / 月仙兎アルミラージュ / 日輪神鳥ソルガルーダ,time_keeper / obsidian_titan / moon_rabbit_sage / sun_garuda,1680,100,100,100,1,
campaign:56:boss,熾天聖セラフィエル / 雷装機神デウスマキナ / 嵐海覇竜リヴァイオン / 冥府皇ハデスノクス,seraphim / mechanical_deity / storm_leviathan / underworld_king,1680,100,100,100,1,
campaign:64:boss,森羅王ケルヌンノス / 玄天聖亀ゲンブロス / 星界賢王アストラスフィンクス / 雷冠竜ヴォルトレクス,forest_cernunnos / sacred_turtle / astral_sphinx / thunder_crown_dragon,1920,100,100,100,1.01,
campaign:64:boss,天翔聖馬ペガシエル / 黒曜巨神オブシディア / 晶界女帝クリスタリア / 太古竜エルドラグーン,celestial_pegasus / obsidian_titan / crystal_empress / ancient_dragon,1920,100,100,100,1,
campaign:64:boss,刻律機クロノギア / 雷装機神デウスマキナ / 夢幻竜モルフェドラ / 砂冥神アヌビス,time_keeper / mechanical_deity / dream_dragon / desert_anubis,1920,100,100,100,1,
campaign:72:boss,原初不死鳥フェニクシア / 獣界覇王ベヒモルク / 冥海竜皇リヴァイアサン / 黙示滅竜アポカリオン,primordial_phoenix / king_behemoth / abyssal_leviathan / apocalypse_dragon,2160,100,100,100,1,
campaign:72:boss,森羅王ケルヌンノス / 玄天聖亀ゲンブロス / ベチー / 天壊竜帝バハムート,forest_cernunnos / sacred_turtle / bechi / bahamut,2160,100,100,100,1,
campaign:72:boss,天翔聖馬ペガシエル / 黒曜巨神オブシディア / 星界賢王アストラスフィンクス / 極粘神オメガメルム,celestial_pegasus / obsidian_titan / astral_sphinx / omega_slime,2160,100,100,100,1,
campaign:80:ten_time,原初不死鳥フェニクシア / 創世巨神ジェネゴリア / 堕天熾使アザリエル / 混沌魔皇カオスディア,primordial_phoenix / genesis_golem / fallen_seraph / chaos_king,2400,100,100,100,1.02,
campaign:80:ten_time,森羅王ケルヌンノス / 終環蛇ヨルムンガルド / 虚無皇ヴォイドレクス / 永劫戦姫エタルキア,forest_cernunnos / world_serpent / void_emperor / eternal_valkyrie,2400,100,100,100,1.1,
campaign:80:ten_time,天翔聖馬ペガシエル / 獣界覇王ベヒモルク / 冥海竜皇リヴァイアサン / 神滅機アーク・ノア,celestial_pegasus / king_behemoth / abyssal_leviathan / god_machine_ark,2400,100,100,100,1.13,
campaign:86:boss,原初不死鳥フェニクシア / 創世巨神ジェネゴリア / 氷界皇ニヴルシア / 天帝麒麟セイラン,primordial_phoenix / genesis_golem / frost_sovereign / celestial_kirin,2580,100,100,100,1,
campaign:86:boss,森羅王ケルヌンノス / 終環蛇ヨルムンガルド / 無窮九頭竜インフィニドラ / 死界覇王モルディウス,forest_cernunnos / world_serpent / infinite_hydra / death_lord,2580,100,100,100,1,
campaign:86:boss,天翔聖馬ペガシエル / 獣界覇王ベヒモルク / 堕天熾使アザリエル / 混沌魔皇カオスディア,celestial_pegasus / king_behemoth / fallen_seraph / chaos_king,2580,100,100,100,1,
campaign:92:boss,月蝕狼ルナファング / 黒曜竜ヴァルグリム / 深淵海姫セイレーネ / 星葬姫ルミナリア,light_sovereign / earth_sovereign / time_dragon / storm_sovereign,2760,100,100,100,1,
campaign:92:boss,原初不死鳥フェニクシア / 創世巨神ジェネゴリア / 機神アークノヴァ / 天帝麒麟セイラン,primordial_phoenix / genesis_golem / dark_sovereign / celestial_kirin,2760,100,100,100,1.02,
campaign:92:boss,森羅王ケルヌンノス / 終環蛇ヨルムンガルド / 氷界皇ニヴルシア / 死界覇王モルディウス,forest_cernunnos / world_serpent / frost_sovereign / death_lord,2760,100,100,100,1.01,
campaign:100:ten_dominion,月蝕狼ルナファング / 天雷獅子レグルス / 翠嵐グリフォン / 星葬姫ルミナリア,light_sovereign / space_whale / dream_emperor / storm_sovereign,3000,100,100,100,1.05,
campaign:100:ten_dominion,原初不死鳥フェニクシア / 黒曜竜ヴァルグリム / 深淵海姫セイレーネ / 天帝麒麟セイラン,primordial_phoenix / earth_sovereign / time_dragon / celestial_kirin,3000,100,100,100,1.09,
campaign:100:ten_dominion,刻律機クロノギア / 獣界覇王ベヒモルク / 無窮九頭竜インフィニドラ / 永劫戦姫エタルキア,time_keeper / king_behemoth / infinite_hydra / eternal_valkyrie,3000,100,100,100,1.09,
rematch:floor-boss-50,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,50,100,100,100,2.24,
rematch:floor-boss-50,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,50,100,100,100,2.18,
rematch:floor-boss-50,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,50,100,100,100,2.38,
rematch:floor-boss-140,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,140,100,100,100,1.16,
rematch:floor-boss-140,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,140,100,100,100,2.01,
rematch:floor-boss-140,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,140,100,100,100,1.88,
rematch:floor-boss-230,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,230,100,100,100,2.52,
rematch:floor-boss-230,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,230,100,100,100,2.12,
rematch:floor-boss-230,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,230,100,100,100,3.31,
rematch:floor-boss-320,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,320,100,100,100,2.78,
rematch:floor-boss-320,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,320,100,100,100,2.59,
rematch:floor-boss-320,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,320,100,100,100,2.5,
rematch:floor-boss-410,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,410,100,100,100,2.1,
