"対象ID","編成ID","キャラ","種族ID","Lv","スキル1","スキル2","スキル3","スキル4","スキルID"
"chapter:vault4:1","4","【封鍵】メリオラ","ch2_meliora","7399","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"chapter:vault4:1","4","【封鍵】エリゼル","ch2_elyselle","7399","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"chapter:vault4:1","4","【薔薇】ノクテル","ch2_noctelle","7399","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"chapter:vault4:1","4","【薔薇】オーリアン","ch2_auriane","7399","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"chapter:vault4:2","11","【剣姫】ネメシア","ch2_nemesia","8527","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:vault4:2","11","【剣姫】エヴェリア","ch2_everia","8527","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:vault4:2","11","【双鐘】フェルネ","ch2_ferne","8527","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:vault4:2","11","【双鐘】クラリス","ch2_clarisse","8527","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:vault4:2","9","【星糸】セレス","ch2_celes","8527","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"chapter:vault4:2","9","【星糸】ルミナ","ch2_lumina","8527","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"chapter:vault4:2","9","【誓姫】リリエット","ch2_lyriet","8527","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"chapter:vault4:2","9","【誓姫】ロゼット","ch2_rosette","8527","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"chapter:vault4:2","7","【双藤】ネヴィア","ch2_nevia","8527","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"chapter:vault4:2","7","【双藤】エルミナ","ch2_elmina","8527","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"chapter:vault4:2","7","【聖翼】アウレ","ch2_aure","8527","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:vault4:2","7","【聖翼】ノエル","ch2_noelle","8527","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:vault4:3","11","【剣姫】ネメシア","ch2_nemesia","9656","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:vault4:3","11","【剣姫】エヴェリア","ch2_everia","9656","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:vault4:3","11","【双鐘】フェルネ","ch2_ferne","9656","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:vault4:3","11","【双鐘】クラリス","ch2_clarisse","9656","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:vault4:3","9","【星糸】セレス","ch2_celes","9656","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"chapter:vault4:3","9","【星糸】ルミナ","ch2_lumina","9656","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"chapter:vault4:3","9","【誓姫】リリエット","ch2_lyriet","9656","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"chapter:vault4:3","9","【誓姫】ロゼット","ch2_rosette","9656","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"chapter:vault4:3","7","【双藤】ネヴィア","ch2_nevia","9656","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"chapter:vault4:3","7","【双藤】エルミナ","ch2_elmina","9656","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"chapter:vault4:3","7","【聖翼】アウレ","ch2_aure","9656","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:vault4:3","7","【聖翼】ノエル","ch2_noelle","9656","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:vault4:4","11","【剣姫】ネメシア","ch2_nemesia","10000","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:vault4:4","11","【剣姫】エヴェリア","ch2_everia","10000","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:vault4:4","11","【双鐘】フェルネ","ch2_ferne","10000","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:vault4:4","11","【双鐘】クラリス","ch2_clarisse","10000","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:vault4:4","9","【星糸】セレス","ch2_celes","10000","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"chapter:vault4:4","9","【星糸】ルミナ","ch2_lumina","10000","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"chapter:vault4:4","9","【誓姫】リリエット","ch2_lyriet","10000","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"chapter:vault4:4","9","【誓姫】ロゼット","ch2_rosette","10000","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"chapter:vault4:4","7","【双藤】ネヴィア","ch2_nevia","10000","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"chapter:vault4:4","7","【双藤】エルミナ","ch2_elmina","10000","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"chapter:vault4:4","7","【聖翼】アウレ","ch2_aure","10000","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:vault4:4","7","【聖翼】ノエル","ch2_noelle","10000","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:vault4:5","11","【剣姫】ネメシア","ch2_nemesia","10000","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:vault4:5","11","【剣姫】エヴェリア","ch2_everia","10000","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:vault4:5","11","【双鐘】フェルネ","ch2_ferne","10000","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:vault4:5","11","【双鐘】クラリス","ch2_clarisse","10000","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:vault4:5","9","【星糸】セレス","ch2_celes","10000","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"chapter:vault4:5","9","【星糸】ルミナ","ch2_lumina","10000","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"chapter:vault4:5","9","【誓姫】リリエット","ch2_lyriet","10000","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"chapter:vault4:5","9","【誓姫】ロゼット","ch2_rosette","10000","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"chapter:vault4:5","7","【双藤】ネヴィア","ch2_nevia","10000","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"chapter:vault4:5","7","【双藤】エルミナ","ch2_elmina","10000","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"chapter:vault4:5","7","【聖翼】アウレ","ch2_aure","10000","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:vault4:5","7","【聖翼】ノエル","ch2_noelle","10000","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:roam4_1:0","11","【剣姫】ネメシア","ch2_nemesia","5600","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:roam4_1:0","11","【剣姫】エヴェリア","ch2_everia","5600","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:roam4_1:0","11","【双鐘】フェルネ","ch2_ferne","5600","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:roam4_1:0","11","【双鐘】クラリス","ch2_clarisse","5600","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:roam4_1:0","7","【双藤】ネヴィア","ch2_nevia","5600","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"chapter:roam4_1:0","7","【双藤】エルミナ","ch2_elmina","5600","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"chapter:roam4_1:0","7","【聖翼】アウレ","ch2_aure","5600","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:roam4_1:0","7","【聖翼】ノエル","ch2_noelle","5600","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:roam4_1:0","0","【鏡侍女】リュネ","ch2_ryune","5600","蒼鏡剣","鏡面の霜刃","湖鏡の庇護","曇りなき鏡","ch2_ryune__edge / ch2_ryune__frost / ch2_ryune__mirror / ch2_ryune__polish"
"chapter:roam4_1:0","0","【鏡侍女】ロゼ","ch2_rose","5600","紅鏡砕き","薔薇の円舞","妹の強がり","紅鏡の号令","ch2_rose__shatter / ch2_rose__sweep / ch2_rose__courage / ch2_rose__chime"
"chapter:roam4_1:0","0","【聖翼】アウレ","ch2_aure","5600","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"chapter:roam4_1:0","0","【聖翼】ノエル","ch2_noelle","5600","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"chapter:roam4_1:1","3","【霊符】シオン","ch2_shion","6608","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
"chapter:roam4_1:1","3","【霊符】スイレン","ch2_suiren","6608","霊灯の子守歌","還魂の小鈴","蒼鈴の残響","清鈴の響き","ch2_suiren__lullaby / ch2_suiren__bell / ch2_suiren__frost / ch2_suiren__wash"
"chapter:roam4_1:1","3","【日月】ルナリア","ch2_lunaria","6608","欠月の追輪","月冥・欠けゆく夜","月蝕の魔力封じ","黒月の羽衣","ch2_lunaria__crescent / ch2_lunaria__waning / ch2_lunaria__eclipse / ch2_lunaria__mantle"
"chapter:roam4_1:1","3","【日月】ソラリア","ch2_solaria","6608","白昼の天光","日輪・朝焼けの裁き","日輪の天蓋","巡る朝の祝福","ch2_solaria__zenith / ch2_solaria__sunrise / ch2_solaria__corona / ch2_solaria__renewal"
"chapter:roam4_1:1","11","【剣姫】ネメシア","ch2_nemesia","6608","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"chapter:roam4_1:1","11","【剣姫】エヴェリア","ch2_everia","6608","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"chapter:roam4_1:1","11","【双鐘】フェルネ","ch2_ferne","6608","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"chapter:roam4_1:1","11","【双鐘】クラリス","ch2_clarisse","6608","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"chapter:roam4_1:1","4","【封鍵】メリオラ","ch2_meliora","6608","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"chapter:roam4_1:1","4","【封鍵】エリゼル","ch2_elyselle","6608","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"chapter:roam4_1:1","4","【薔薇】ノクテル","ch2_noctelle","6608","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"chapter:roam4_1:1","4","【薔薇】オーリアン","ch2_auriane","6608","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"chapter:roam4_1:2","3","【霊符】シオン","ch2_shion","7616","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
